ID,Design,Year,LU,Species,Valley,Prove,Elevation,SiteName
L12Qu027,IS,2016,138.7931034,Quercus,Luz,L12,1200,Gedre_bas
L12Qu028,IS,2016,135.7692308,Quercus,Luz,L12,1200,Gedre_bas
L12Qu029,IS,2016,127.1463415,Quercus,Luz,L12,1200,Gedre_bas
L12Qu030,IS,2016,131.1176471,Quercus,Luz,L12,1200,Gedre_bas
L12Qu031,IS,2016,126.2307692,Quercus,Luz,L12,1200,Gedre_bas
L12Qu032,IS,2016,138.3333333,Quercus,Luz,L12,1200,Gedre_bas
L12Qu033,IS,2016,125.8888889,Quercus,Luz,L12,1200,Gedre_bas
L12Qu034,IS,2016,130.6296296,Quercus,Luz,L12,1200,Gedre_bas
L13Fa001,IS,2016,128.8974359,Fagus,Luz,L13,1300,Gedre_haut
L13Fa002,IS,2016,123,Fagus,Luz,L13,1300,Gedre_haut
L13Qu001,IS,2016,137.8,Quercus,Luz,L13,1300,Gedre_haut
L13Qu002,IS,2016,134.4117647,Quercus,Luz,L13,1300,Gedre_haut
L13Qu003,IS,2016,141.7567568,Quercus,Luz,L13,1300,Gedre_haut
L13Qu005,IS,2016,129.4044944,Quercus,Luz,L13,1300,Gedre_haut
L13Qu006,IS,2016,135.7692308,Quercus,Luz,L13,1300,Gedre_haut
L13Qu007,IS,2016,137.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu008,IS,2016,139,Quercus,Luz,L13,1300,Gedre_haut
L13Qu009,IS,2016,144,Quercus,Luz,L13,1300,Gedre_haut
L13Qu010,IS,2016,137.8,Quercus,Luz,L13,1300,Gedre_haut
L13Qu011,IS,2016,139.375,Quercus,Luz,L13,1300,Gedre_haut
L13Qu013,IS,2016,141,Quercus,Luz,L13,1300,Gedre_haut
L13Qu014,IS,2016,129.3428571,Quercus,Luz,L13,1300,Gedre_haut
L13Qu015,IS,2016,135.7692308,Quercus,Luz,L13,1300,Gedre_haut
L13Qu016,IS,2016,127.9090909,Quercus,Luz,L13,1300,Gedre_haut
L13Qu017,IS,2016,126.6,Quercus,Luz,L13,1300,Gedre_haut
L13Qu018,IS,2016,135.5263158,Quercus,Luz,L13,1300,Gedre_haut
L13Qu019,IS,2016,135,Quercus,Luz,L13,1300,Gedre_haut
L13Qu020,IS,2016,130.0909091,Quercus,Luz,L13,1300,Gedre_haut
L13Qu021,IS,2016,139,Quercus,Luz,L13,1300,Gedre_haut
L13Qu022,IS,2016,131.8571429,Quercus,Luz,L13,1300,Gedre_haut
L13Qu023,IS,2016,125.8888889,Quercus,Luz,L13,1300,Gedre_haut
L13Qu025,IS,2016,128.8095238,Quercus,Luz,L13,1300,Gedre_haut
L13Qu027,IS,2016,135.5263158,Quercus,Luz,L13,1300,Gedre_haut
L13Qu030,IS,2016,139,Quercus,Luz,L13,1300,Gedre_haut
L13Qu031,IS,2016,135,Quercus,Luz,L13,1300,Gedre_haut
L13Qu032,IS,2016,127.9473684,Quercus,Luz,L13,1300,Gedre_haut
L13Qu033,IS,2016,143.8135593,Quercus,Luz,L13,1300,Gedre_haut
L16Fa001,IS,2016,129,Fagus,Luz,L16,1600,Peguere
L16Fa002,IS,2016,129.6315789,Fagus,Luz,L16,1600,Peguere
L16Fa003,IS,2016,130.3333333,Fagus,Luz,L16,1600,Peguere
L16Fa004,IS,2016,129,Fagus,Luz,L16,1600,Peguere
L16Fa005,IS,2016,129,Fagus,Luz,L16,1600,Peguere
L16Fa006,IS,2016,133,Fagus,Luz,L16,1600,Peguere
L16Fa007,IS,2016,132,Fagus,Luz,L16,1600,Peguere
L16Fa008,IS,2016,129,Fagus,Luz,L16,1600,Peguere
L16Fa009,IS,2016,129.6315789,Fagus,Luz,L16,1600,Peguere
L16Fa010,IS,2016,139,Fagus,Luz,L16,1600,Peguere
L16Fa011,IS,2016,130.3333333,Fagus,Luz,L16,1600,Peguere
L16Fa012,IS,2016,131.1176471,Fagus,Luz,L16,1600,Peguere
L16Fa013,IS,2016,129.6315789,Fagus,Luz,L16,1600,Peguere
L16Fa014,IS,2016,131.1176471,Fagus,Luz,L16,1600,Peguere
L16Fa015,IS,2016,133,Fagus,Luz,L16,1600,Peguere
L16Fa016,IS,2016,137.5,Fagus,Luz,L16,1600,Peguere
L16Fa017,IS,2016,138.3333333,Fagus,Luz,L16,1600,Peguere
L16Fa018,IS,2016,139,Fagus,Luz,L16,1600,Peguere
L16Fa019,IS,2016,135,Fagus,Luz,L16,1600,Peguere
L16Fa020,IS,2016,131.4761905,Fagus,Luz,L16,1600,Peguere
L16Fa031,IS,2016,133,Fagus,Luz,L16,1600,Peguere
L16Fa032,IS,2016,132,Fagus,Luz,L16,1600,Peguere
L16Fa033,IS,2016,129.6315789,Fagus,Luz,L16,1600,Peguere
L16Fa034,IS,2016,129.6315789,Fagus,Luz,L16,1600,Peguere
L16Fa039,IS,2016,129,Fagus,Luz,L16,1600,Peguere
L16Fa050,IS,2016,143.75,Fagus,Luz,L16,1600,Peguere
L16Fa051,IS,2016,143.75,Fagus,Luz,L16,1600,Peguere
L16Qu001,IS,2016,155,Quercus,Luz,L16,1600,Peguere
L16Qu002,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu005,IS,2016,155,Quercus,Luz,L16,1600,Peguere
L16Qu006,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu007,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu008,IS,2016,151.9642857,Quercus,Luz,L16,1600,Peguere
L16Qu009,IS,2016,152.3728814,Quercus,Luz,L16,1600,Peguere
L16Qu010,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu015,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu017,IS,2016,155,Quercus,Luz,L16,1600,Peguere
L16Qu019,IS,2016,152.3728814,Quercus,Luz,L16,1600,Peguere
L16Qu020,IS,2016,140.6,Quercus,Luz,L16,1600,Peguere
L16Qu023,IS,2016,152.2413793,Quercus,Luz,L16,1600,Peguere
L16Qu028,IS,2016,148.1578947,Quercus,Luz,L16,1600,Peguere
L16Qu029,IS,2016,146.7647059,Quercus,Luz,L16,1600,Peguere
L16Qu032,IS,2016,155,Quercus,Luz,L16,1600,Peguere
L16Qu034,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu035,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu036,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu037,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu038,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu039,IS,2016,152.3728814,Quercus,Luz,L16,1600,Peguere
L16Qu040,IS,2016,149.2857143,Quercus,Luz,L16,1600,Peguere
L16Qu041,IS,2016,143.7058824,Quercus,Luz,L16,1600,Peguere
L16Qu042,IS,2016,154.6428571,Quercus,Luz,L16,1600,Peguere
L16Qu043,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
L16Qu044,IS,2016,152.5,Quercus,Luz,L16,1600,Peguere
O1Fa001,IS,2016,121.7647059,Fagus,Ossau,O1,100,JosQu
O1Fa003,IS,2016,113.4054054,Fagus,Ossau,O1,100,JosQu
O1Fa005,IS,2016,109.3333333,Fagus,Ossau,O1,100,JosQu
O1Fa006,IS,2016,113.9130435,Fagus,Ossau,O1,100,JosQu
O1Fa007,IS,2016,114.6666667,Fagus,Ossau,O1,100,JosQu
O1Fa008,IS,2016,116,Fagus,Ossau,O1,100,JosQu
O1Fa009,IS,2016,112.8421053,Fagus,Ossau,O1,100,JosQu
O1Fa010,IS,2016,102.4571429,Fagus,Ossau,O1,100,JosQu
O1Fa023,IS,2016,107.4285714,Fagus,Ossau,O1,100,JosQu
O1Fa024,IS,2016,114,Fagus,Ossau,O1,100,JosQu
O1Fa025,IS,2016,100.4,Fagus,Ossau,O1,100,JosQu
O1Fa026,IS,2016,113,Fagus,Ossau,O1,100,JosQu
O1Fa027,IS,2016,102.9090909,Fagus,Ossau,O1,100,JosQu
O1Fa028,IS,2016,94.17647059,Fagus,Ossau,O1,100,JosQu
O1Fa029,IS,2016,113.4054054,Fagus,Ossau,O1,100,JosQu
O1Fa030,IS,2016,102.0540541,Fagus,Ossau,O1,100,JosQu
O1Fa031,IS,2016,92.375,Fagus,Ossau,O1,100,JosQu
O1Fa032,IS,2016,92.66666667,Fagus,Ossau,O1,100,JosQu
O1Fa033,IS,2016,103.4193548,Fagus,Ossau,O1,100,JosQu
O1Fa034,IS,2016,115.25,Fagus,Ossau,O1,100,JosQu
O1Fa035,IS,2016,99,Fagus,Ossau,O1,100,JosQu
O1Qu001,IS,2016,102.2295082,Quercus,Ossau,O1,100,JosQu
O1Qu003,IS,2016,95,Quercus,Ossau,O1,100,JosQu
O1Qu004,IS,2016,104,Quercus,Ossau,O1,100,JosQu
O1Qu005,IS,2016,88.53846154,Quercus,Ossau,O1,100,JosQu
O1Qu006,IS,2016,88.84,Quercus,Ossau,O1,100,JosQu
O1Qu007,IS,2016,96.89473684,Quercus,Ossau,O1,100,JosQu
O1Qu008,IS,2016,83.33333333,Quercus,Ossau,O1,100,JosQu
O1Qu009,IS,2016,89.75,Quercus,Ossau,O1,100,JosQu
O1Qu010,IS,2016,94.125,Quercus,Ossau,O1,100,JosQu
O1Qu011,IS,2016,76,Quercus,Ossau,O1,100,JosQu
O1Qu013,IS,2016,88,Quercus,Ossau,O1,100,JosQu
O1Qu014,IS,2016,74,Quercus,Ossau,O1,100,JosQu
O1Qu015,IS,2016,88.28,Quercus,Ossau,O1,100,JosQu
O1Qu017,IS,2016,83.94736842,Quercus,Ossau,O1,100,JosQu
O1Qu018,IS,2016,88.96078431,Quercus,Ossau,O1,100,JosQu
O1Qu019,IS,2016,91,Quercus,Ossau,O1,100,JosQu
O1Qu020,IS,2016,88.38181818,Quercus,Ossau,O1,100,JosQu
O1Qu021,IS,2016,99.34482759,Quercus,Ossau,O1,100,JosQu
O1Qu023,IS,2016,87.5,Quercus,Ossau,O1,100,JosQu
O1Qu024,IS,2016,83.33333333,Quercus,Ossau,O1,100,JosQu
O1Qu025,IS,2016,84.5,Quercus,Ossau,O1,100,JosQu
O1Qu026,IS,2016,87.88135593,Quercus,Ossau,O1,100,JosQu
O1Qu027,IS,2016,83.33333333,Quercus,Ossau,O1,100,JosQu
O1Qu028,IS,2016,95.5625,Quercus,Ossau,O1,100,JosQu
O1Qu029,IS,2016,83.33333333,Quercus,Ossau,O1,100,JosQu
O4Fa001,IS,2016,95,Fagus,Ossau,O4,400,BagQu
O4Fa002,IS,2016,112.9230769,Fagus,Ossau,O4,400,BagQu
O4Fa003,IS,2016,109.6842105,Fagus,Ossau,O4,400,BagQu
O4Fa004,IS,2016,104,Fagus,Ossau,O4,400,BagQu
O4Fa005,IS,2016,103.4193548,Fagus,Ossau,O4,400,BagQu
O4Fa006,IS,2016,113,Fagus,Ossau,O4,400,BagQu
O4Fa007,IS,2016,106,Fagus,Ossau,O4,400,BagQu
O4Fa008,IS,2016,99.26315789,Fagus,Ossau,O4,400,BagQu
O4Fa009,IS,2016,101,Fagus,Ossau,O4,400,BagQu
O4Fa010,IS,2016,93.66666667,Fagus,Ossau,O4,400,BagQu
O4Fa013,IS,2016,113.3333333,Fagus,Ossau,O4,400,BagQu
O4Fa015,IS,2016,125,Fagus,Ossau,O4,400,BagQu
O4Fa016,IS,2016,112,Fagus,Ossau,O4,400,BagQu
O4Fa017,IS,2016,99.5,Fagus,Ossau,O4,400,BagQu
O4Fa019,IS,2016,112.25,Fagus,Ossau,O4,400,BagQu
O4Fa020,IS,2016,100.5384615,Fagus,Ossau,O4,400,BagQu
O4Fa021,IS,2016,115.2258065,Fagus,Ossau,O4,400,BagQu
O4Fa022,IS,2016,113,Fagus,Ossau,O4,400,BagQu
O4Fa023,IS,2016,116,Fagus,Ossau,O4,400,BagQu
O4Fa024,IS,2016,112.9230769,Fagus,Ossau,O4,400,BagQu
O4Fa025,IS,2016,100.4,Fagus,Ossau,O4,400,BagQu
O4Fa026,IS,2016,111.7142857,Fagus,Ossau,O4,400,BagQu
O4Fa027,IS,2016,103.4375,Fagus,Ossau,O4,400,BagQu
O4Qu001,IS,2016,98.91304348,Quercus,Ossau,O4,400,BagQu
O4Qu002,IS,2016,96.89473684,Quercus,Ossau,O4,400,BagQu
O4Qu003,IS,2016,99.5,Quercus,Ossau,O4,400,BagQu
O4Qu004,IS,2016,99.42372881,Quercus,Ossau,O4,400,BagQu
O4Qu005,IS,2016,99.9245283,Quercus,Ossau,O4,400,BagQu
O4Qu006,IS,2016,104,Quercus,Ossau,O4,400,BagQu
O4Qu007,IS,2016,103.4,Quercus,Ossau,O4,400,BagQu
O4Qu008,IS,2016,90.44186047,Quercus,Ossau,O4,400,BagQu
O4Qu009,IS,2016,104,Quercus,Ossau,O4,400,BagQu
O4Qu010,IS,2016,99.34482759,Quercus,Ossau,O4,400,BagQu
O4Qu011,IS,2016,102.9090909,Quercus,Ossau,O4,400,BagQu
O4Qu013,IS,2016,98.91304348,Quercus,Ossau,O4,400,BagQu
O4Qu015,IS,2016,99.34482759,Quercus,Ossau,O4,400,BagQu
O4Qu016,IS,2016,97.07692308,Quercus,Ossau,O4,400,BagQu
O4Qu020,IS,2016,96.89473684,Quercus,Ossau,O4,400,BagQu
O4Qu022,IS,2016,78.5,Quercus,Ossau,O4,400,BagQu
O4Qu023,IS,2016,113.6666667,Quercus,Ossau,O4,400,BagQu
O4Qu024,IS,2016,103.4193548,Quercus,Ossau,O4,400,BagQu
O8Fa001,IS,2016,114,Fagus,Ossau,O8,800,LH
O8Fa002,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Fa003,IS,2016,114,Fagus,Ossau,O8,800,LH
O8Fa004,IS,2016,119.7058824,Fagus,Ossau,O8,800,LH
O8Fa005,IS,2016,114,Fagus,Ossau,O8,800,LH
O8Fa006,IS,2016,115.3333333,Fagus,Ossau,O8,800,LH
O8Fa007,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Fa008,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Fa009,IS,2016,113.9428571,Fagus,Ossau,O8,800,LH
O8Fa010,IS,2016,116,Fagus,Ossau,O8,800,LH
O8Fa021,IS,2016,120,Fagus,Ossau,O8,800,LH
O8Fa022,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Fa023,IS,2016,112.6666667,Fagus,Ossau,O8,800,LH
O8Fa024,IS,2016,112.4705882,Fagus,Ossau,O8,800,LH
O8Fa025,IS,2016,129.3529412,Fagus,Ossau,O8,800,LH
O8Fa026,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Fa027,IS,2016,113.4736842,Fagus,Ossau,O8,800,LH
O8Fa028,IS,2016,119.5,Fagus,Ossau,O8,800,LH
O8Fa029,IS,2016,112.3478261,Fagus,Ossau,O8,800,LH
O8Fa030,IS,2016,113,Fagus,Ossau,O8,800,LH
O8Qu001,IS,2016,115.6129032,Quercus,Ossau,O8,800,LH
O8Qu002,IS,2016,113.9512195,Quercus,Ossau,O8,800,LH
O8Qu003,IS,2016,113.7142857,Quercus,Ossau,O8,800,LH
O8Qu004,IS,2016,124.5,Quercus,Ossau,O8,800,LH
O8Qu005,IS,2016,110,Quercus,Ossau,O8,800,LH
O8Qu006,IS,2016,112,Quercus,Ossau,O8,800,LH
O8Qu007,IS,2016,129.075,Quercus,Ossau,O8,800,LH
O8Qu008,IS,2016,124.0588235,Quercus,Ossau,O8,800,LH
O8Qu009,IS,2016,127.8461538,Quercus,Ossau,O8,800,LH
O8Qu010,IS,2016,116,Quercus,Ossau,O8,800,LH
O8Qu011,IS,2016,117.6153846,Quercus,Ossau,O8,800,LH
O8Qu012,IS,2016,114,Quercus,Ossau,O8,800,LH
O8Qu013,IS,2016,127.5,Quercus,Ossau,O8,800,LH
O8Qu014,IS,2016,120.2,Quercus,Ossau,O8,800,LH
O8Qu015,IS,2016,106.7692308,Quercus,Ossau,O8,800,LH
O8Qu016,IS,2016,115.25,Quercus,Ossau,O8,800,LH
O8Qu017,IS,2016,129.5,Quercus,Ossau,O8,800,LH
O8Qu018,IS,2016,126.6,Quercus,Ossau,O8,800,LH
O8Qu019,IS,2016,114.5882353,Quercus,Ossau,O8,800,LH
O8Qu020,IS,2016,122.5,Quercus,Ossau,O8,800,LH
O8Qu021,IS,2016,110,Quercus,Ossau,O8,800,LH
O8Qu022,IS,2016,120.4210526,Quercus,Ossau,O8,800,LH
O12Fa001,IS,2016,129.6315789,Fagus,Ossau,O12,1200,Gabas
O12Fa002,IS,2016,129.75,Fagus,Ossau,O12,1200,Gabas
O12Fa003,IS,2016,127.2531646,Fagus,Ossau,O12,1200,Gabas
O12Fa004,IS,2016,121.8333333,Fagus,Ossau,O12,1200,Gabas
O12Fa005,IS,2016,120.375,Fagus,Ossau,O12,1200,Gabas
O12Fa006,IS,2016,121.8333333,Fagus,Ossau,O12,1200,Gabas
O12Fa007,IS,2016,112.1818182,Fagus,Ossau,O12,1200,Gabas
O12Fa008,IS,2016,127.5,Fagus,Ossau,O12,1200,Gabas
O12Fa009,IS,2016,126.375,Fagus,Ossau,O12,1200,Gabas
O12Fa010,IS,2016,123,Fagus,Ossau,O12,1200,Gabas
O12Fa011,IS,2016,127,Fagus,Ossau,O12,1200,Gabas
O12Fa012,IS,2016,127.5,Fagus,Ossau,O12,1200,Gabas
O12Fa013,IS,2016,128.5384615,Fagus,Ossau,O12,1200,Gabas
O12Fa014,IS,2016,127.2631579,Fagus,Ossau,O12,1200,Gabas
O12Fa015,IS,2016,127.5,Fagus,Ossau,O12,1200,Gabas
O12Fa016,IS,2016,128.25,Fagus,Ossau,O12,1200,Gabas
O12Fa017,IS,2016,129.75,Fagus,Ossau,O12,1200,Gabas
O12Fa018,IS,2016,128.25,Fagus,Ossau,O12,1200,Gabas
O12Fa019,IS,2016,129.6923077,Fagus,Ossau,O12,1200,Gabas
O12Fa020,IS,2016,127,Fagus,Ossau,O12,1200,Gabas
O12Fa021,IS,2016,130.1052632,Fagus,Ossau,O12,1200,Gabas
O12Fa022,IS,2016,129.1875,Fagus,Ossau,O12,1200,Gabas
O12Fa023,IS,2016,127.2631579,Fagus,Ossau,O12,1200,Gabas
O12Fa024,IS,2016,129.75,Fagus,Ossau,O12,1200,Gabas
O12Qu001,IS,2016,123.7241379,Quercus,Ossau,O12,1200,Gabas
O12Qu002,IS,2016,126.4186047,Quercus,Ossau,O12,1200,Gabas
O12Qu003,IS,2016,124.5714286,Quercus,Ossau,O12,1200,Gabas
O12Qu004,IS,2016,124.5714286,Quercus,Ossau,O12,1200,Gabas
O12Qu005,IS,2016,124.2758621,Quercus,Ossau,O12,1200,Gabas
O12Qu006,IS,2016,127.3684211,Quercus,Ossau,O12,1200,Gabas
O12Qu007,IS,2016,125.2307692,Quercus,Ossau,O12,1200,Gabas
O12Qu008,IS,2016,127.6210526,Quercus,Ossau,O12,1200,Gabas
O12Qu009,IS,2016,124,Quercus,Ossau,O12,1200,Gabas
O12Qu010,IS,2016,128.8571429,Quercus,Ossau,O12,1200,Gabas
O12Qu011,IS,2016,147.75,Quercus,Ossau,O12,1200,Gabas
O12Qu012,IS,2016,129.8461538,Quercus,Ossau,O12,1200,Gabas
O12Qu013,IS,2016,141.2307692,Quercus,Ossau,O12,1200,Gabas
O12Qu020,IS,2016,126.6666667,Quercus,Ossau,O12,1200,Gabas
O12Qu021,IS,2016,128,Quercus,Ossau,O12,1200,Gabas
O12Qu022,IS,2016,127.7894737,Quercus,Ossau,O12,1200,Gabas
O12Qu023,IS,2016,139.1351351,Quercus,Ossau,O12,1200,Gabas
O12Qu024,IS,2016,123.7241379,Quercus,Ossau,O12,1200,Gabas
O12Qu025,IS,2016,127.3814433,Quercus,Ossau,O12,1200,Gabas
O12Qu026,IS,2016,127.0769231,Quercus,Ossau,O12,1200,Gabas
O12Qu027,IS,2016,127.6756757,Quercus,Ossau,O12,1200,Gabas
O12Qu028,IS,2016,127.8974359,Quercus,Ossau,O12,1200,Gabas
O12Qu029,IS,2016,128.6896552,Quercus,Ossau,O12,1200,Gabas
O12Qu030,IS,2016,128.9882353,Quercus,Ossau,O12,1200,Gabas
O12Qu031,IS,2016,129.3333333,Quercus,Ossau,O12,1200,Gabas
O12Qu032,IS,2016,129.3012048,Quercus,Ossau,O12,1200,Gabas
O12Qu033,IS,2016,127.826087,Quercus,Ossau,O12,1200,Gabas
O12Qu034,IS,2016,124.8888889,Quercus,Ossau,O12,1200,Gabas
O12Qu035,IS,2016,124,Quercus,Ossau,O12,1200,Gabas
O12Qu036,IS,2016,124,Quercus,Ossau,O12,1200,Gabas
O12Qu037,IS,2016,135,Quercus,Ossau,O12,1200,Gabas
O12Qu038,IS,2016,126.4186047,Quercus,Ossau,O12,1200,Gabas
O12Qu039,IS,2016,138.1052632,Quercus,Ossau,O12,1200,Gabas
O12Qu040,IS,2016,128.952381,Quercus,Ossau,O12,1200,Gabas
O16Fa001,IS,2016,139.625,Fagus,Ossau,O16,1600,Artouste
O16Fa002,IS,2016,140.3793103,Fagus,Ossau,O16,1600,Artouste
O16Fa003,IS,2016,141.2608696,Fagus,Ossau,O16,1600,Artouste
O16Fa004,IS,2016,139.2272727,Fagus,Ossau,O16,1600,Artouste
O16Fa005,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa006,IS,2016,139.4347826,Fagus,Ossau,O16,1600,Artouste
O16Fa007,IS,2016,142.7647059,Fagus,Ossau,O16,1600,Artouste
O16Fa008,IS,2016,140.85,Fagus,Ossau,O16,1600,Artouste
O16Fa009,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa010,IS,2016,141.5294118,Fagus,Ossau,O16,1600,Artouste
O16Fa011,IS,2016,140.5,Fagus,Ossau,O16,1600,Artouste
O16Fa012,IS,2016,139,Fagus,Ossau,O16,1600,Artouste
O16Fa013,IS,2016,139.8,Fagus,Ossau,O16,1600,Artouste
O16Fa014,IS,2016,139.2272727,Fagus,Ossau,O16,1600,Artouste
O16Fa015,IS,2016,139,Fagus,Ossau,O16,1600,Artouste
O16Fa016,IS,2016,140,Fagus,Ossau,O16,1600,Artouste
O16Fa017,IS,2016,140,Fagus,Ossau,O16,1600,Artouste
O16Fa018,IS,2016,143.0454545,Fagus,Ossau,O16,1600,Artouste
O16Fa019,IS,2016,140.5,Fagus,Ossau,O16,1600,Artouste
O16Fa020,IS,2016,142.6875,Fagus,Ossau,O16,1600,Artouste
O16Fa021,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa022,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa023,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa024,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa025,IS,2016,140.5,Fagus,Ossau,O16,1600,Artouste
O16Fa026,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Fa027,IS,2016,138.75,Fagus,Ossau,O16,1600,Artouste
O16Qu001,IS,2016,149.9230769,Quercus,Ossau,O16,1600,Artouste
O16Qu002,IS,2016,150.8813559,Quercus,Ossau,O16,1600,Artouste
O16Qu004,IS,2016,151,Quercus,Ossau,O16,1600,Artouste
O16Qu005,IS,2016,151,Quercus,Ossau,O16,1600,Artouste
O16Qu007,IS,2016,146.3333333,Quercus,Ossau,O16,1600,Artouste
O16Qu008,IS,2016,151,Quercus,Ossau,O16,1600,Artouste
O16Qu009,IS,2016,150.5,Quercus,Ossau,O16,1600,Artouste
O16Qu010,IS,2016,151,Quercus,Ossau,O16,1600,Artouste
O16Qu011,IS,2016,148.4545455,Quercus,Ossau,O16,1600,Artouste
O16Qu016,IS,2016,150.7586207,Quercus,Ossau,O16,1600,Artouste
